queue_utc,seller_sku,asin,supplier_code,supplier_name,supplier_sku,barcode,price_list_unit_cost_gbp,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,actual_vs_list_ratio,discount_assumption_pct,expected_next_unit_cost_gbp,confirmation_status,review_reason,user_prompt,source_lineage,title,price_list_source_batch_id,price_list_source_received_at_utc,expected_cost_source,cost_confidence
2026-05-19T12:28:57Z,8G-5YVC-GJ6P,,484651,Sika,484651,5029347900069,1.45,1.45,2.07,1.427586,,2.07,needs_user_price_check,actual_paid_above_list_needs_review,Check supplier price for 8G-5YVC-GJ6P: last paid cost is above the reference list price.,product_db_preview|f_price_list_batch:stax_source_20260430T174504Z_57033a49c502,3 X Everbuild CYN20 20g General Purpose Industrial Superglue,stax_source_20260430T174504Z_57033a49c502,2026-04-30T12:37:30Z,actual_paid_above_list_review,actual_paid_above_list_needs_review
2026-05-19T12:28:57Z,9I-A0BY-EW0X,,484651,Sika,484651,5029347900069,1.45,1.45,0.69,0.475862,52.4138,0.69,needs_user_price_check,discount_assumption_needs_confirmation,"Check supplier price for 9I-A0BY-EW0X: latest list is 1.45, last paid was 0.69, assumed ratio is 0.475862, expected next cost is 0.69.",product_db_preview|f_price_list_batch:stax_source_20260430T174504Z_57033a49c502,Everbuild Stick2 General Purpose Superglue – Industrial Grade – High Strength – Rapid Setting – Clear – 20g,stax_source_20260430T174504Z_57033a49c502,2026-04-30T12:37:30Z,discount_assumption_from_actual_paid,discount_assumption_needs_confirmation
2026-05-19T12:28:57Z,YV-2E21-62SB,,5016318100283,Stax,,,,,2.63,,,2.63,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for YV-2E21-62SB: no current collected price-list cost is available.,product_db_preview,"Liquid Skin Liquid Plaster - Waterproof Liquid Bandage for Small Cuts, Wounds, Cracked Skin - Promotes Faster Natural Healing - No Sting, Non-Burning, Safe for Kids Formula - Pack of 2 x 1g Pipettes",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,RX-E62R-OEMW,,5011309026917,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for RX-E62R-OEMW: no usable list or purchase cost is available.,product_db_preview,Zoflora Multipurpose Concentrated Antibacterial Disinfectant Multi Surface Cleaning Solution Country Garden 120 ml Green,,,missing_cost,none
2026-05-19T12:28:57Z,SE-GMXY-FA0M,,,Party Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for SE-GMXY-FA0M: no usable list or purchase cost is available.,product_db_preview,"Anniversary House Metallic Gold Glitter Candle, Number 60, 60th Birthday Cake Topper, 7 Centimeters, AHC208",,,missing_cost,none
2026-05-19T12:28:57Z,EQ-EZL7-FAU3,,1000758,Stax,1000758,5010624437217,4.36,4.36,3.96,0.908257,9.1743,3.96,needs_user_price_check,discount_assumption_needs_confirmation,"Check supplier price for EQ-EZL7-FAU3: latest list is 4.36, last paid was 3.96, assumed ratio is 0.908257, expected next cost is 3.96.",product_db_preview|f_price_list_batch:stax_source_20260430T174504Z_57033a49c502,"Kitchen Devils 602002 Multi Purpose Knife,Black,30.5x8.5x1.9 cm - Packaging May Vary",stax_source_20260430T174504Z_57033a49c502,2026-04-30T12:37:30Z,discount_assumption_from_actual_paid,discount_assumption_needs_confirmation
2026-05-19T12:28:57Z,S8-3SXM-Y0JF,,5010624437262,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for S8-3SXM-Y0JF: no usable list or purchase cost is available.,product_db_preview,"Kitchen Devils 1000763 Kitchen Knife, Metal, Black",,,missing_cost,none
2026-05-19T12:28:57Z,R4-IXFX-2AQQ,,5010624437545,Stax,,,,,3.96,,,3.96,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for R4-IXFX-2AQQ: no current collected price-list cost is available.,product_db_preview,"Kitchen Devils 1000775 Lifestyle Tomato Knife , Black , 30.5x8.5x2 cm",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,U8-RDSV-JZ7U,,87298406,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for U8-RDSV-JZ7U: no usable list or purchase cost is available.,product_db_preview,"HG Stain Away 7 Rust, Stain Remover for Stubborn Rusty Marks, Erases Stains from Clothes, Tiles, Flagstone, Concrete & Natural Stone Surfaces, Textile Safe – 50ml (426005106)",,,missing_cost,none
2026-05-19T12:28:57Z,3M-SOO9-5R17,,5015056394459,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 3M-SOO9-5R17: no usable list or purchase cost is available.,product_db_preview,"Masterplug SPTO-MS Splash-Proof Outdoor and Indoor Plug and Socket Cover, 21 x 8.5 cm, Orange",,,missing_cost,none
2026-05-19T12:28:57Z,K7-L390-M667,,5010624437422,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for K7-L390-M667: no usable list or purchase cost is available.,product_db_preview,Kitchen Devils Control 11cm Multi-Purpose Knife 603002,,,missing_cost,none
2026-05-19T12:28:57Z,50-U3CD-LWFE,,5028250441898,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 50-U3CD-LWFE: no usable list or purchase cost is available.,product_db_preview,"KitchenCraft 1-Pack Glass Mini Measures, 50 ml, Multi-colour",,,missing_cost,none
2026-05-19T12:28:57Z,T8-R745-DYOV,,51141346939,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for T8-R745-DYOV: no usable list or purchase cost is available.,product_db_preview,Command Strips 17006CLR Clear Mini Command Hooks 6 Count,,,missing_cost,none
2026-05-19T12:28:57Z,F7-3B20-C9TW,,5010853203508,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for F7-3B20-C9TW: no usable list or purchase cost is available.,product_db_preview,"Mason Cash 2001.542 Collection Fine Stoneware Square Roasting Baking and Serving Dish, Ceramic, White, 16 x 16 x 4.5 cm",,,missing_cost,none
2026-05-19T12:28:57Z,9G-57PS-EN16,,5015056356044,Stax,,,,,1.17,,,1.17,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 9G-57PS-EN16: no current collected price-list cost is available.,product_db_preview,,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,08-3ABG-PL11,,5023778070223,Stax,,,,,2.98,,,2.98,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 08-3ABG-PL11: no current collected price-list cost is available.,product_db_preview,"Unika EasyShine Wood and Laminate Floor Cleaner, 500ml",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,UG-OV2U-0MBJ,,5010853265179,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for UG-OV2U-0MBJ: no usable list or purchase cost is available.,product_db_preview,Viners Everyday Purity 4 Piece 18/0 Silver Stainless Steel Table Knife Set,,,missing_cost,none
2026-05-19T12:28:57Z,D3-R4XE-XV0R,,5010853268477,Stax,,,,,15.29,,,15.29,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for D3-R4XE-XV0R: no current collected price-list cost is available.,product_db_preview,"Viners Assure 5 Piece Knife Set with Stylish Soft Touch Universal Block Stainless Steel Blades with Squared Tips for Safety, Non-Stick Coating, Rust-Resistant, Ideal for Everyday Food Prep",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,X6-7E52-0VB3,,356869,Stax,,,,,5.26,,,5.26,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for X6-7E52-0VB3: no current collected price-list cost is available.,product_db_preview,"Liquid Skin Liquid Plaster - Waterproof Liquid Bandage for Cuts, Wounds, Cracked Skin, Scrapes - Promotes Faster Natural Healing - No Sting, Non-Burning, Safe for Kids Formula - Pack of 4 Pipettes",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,SY-KXX7-PDAL,,,Shure Cosmetics,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for SY-KXX7-PDAL: no usable list or purchase cost is available.,product_db_preview,Dove Hair Therapy Dry Scalp Care sulphate free Conditioner clinically proven dryness relief 400 ml,,,missing_cost,none
2026-05-19T12:28:57Z,LW-0BSW-ZD88,,,Stax,,,,,0.7,,,0.7,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for LW-0BSW-ZD88: no current collected price-list cost is available.,product_db_preview,"Chef Aid 12 Reusable Thick Plastic Drinking Straws, Suitable for Hot and Cold Drinks, Made from BPA Free Stong and Durable Plastic, Each Pack Contain 4 Blue, 4 Pink and 4 Yellow Straws",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,TK-2H97-E7UH,,OSP51,CLF,OSP51,4744183012608,2.34,2.34,2.25,0.961538,3.8462,2.25,needs_user_price_check,discount_assumption_needs_confirmation,"Check supplier price for TK-2H97-E7UH: latest list is 2.34, last paid was 2.25, assumed ratio is 0.961538, expected next cost is 2.25.",product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,Organic Shop 250ml Body Scrub Softening Coffee & Sugar,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,discount_assumption_from_actual_paid,discount_assumption_needs_confirmation
2026-05-19T12:28:57Z,ZU-VG38-OF3L,,10290397,TD Synnex,,,,,18.54,,,18.54,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for ZU-VG38-OF3L: no current collected price-list cost is available.,product_db_preview,"OtterBox Symmetry Folio Case for iPad Pro 13"" (M5/M4), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Purple",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,1D-E3I8-TUK8,,,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 1D-E3I8-TUK8: no usable list or purchase cost is available.,product_db_preview,"Epson C13T295000 - WF100W MAINTENANCE BOX,Black",,,missing_cost,none
2026-05-19T12:28:57Z,V0-8QPG-0A04,,,Shure Cosmetics,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for V0-8QPG-0A04: no usable list or purchase cost is available.,product_db_preview,"Makeup Revolution X Roxxsaurus, Highlight & Contour Palette, 8 shades, 20 g",,,missing_cost,none
2026-05-19T12:28:57Z,8N-DRTH-Z7K0,,COA1031,Trilanco,,,,,4.69,,,4.69,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 8N-DRTH-Z7K0: no current collected price-list cost is available.,product_db_preview,Pet Head Birthday Sparkle Dog Shampoo | Cotton Candy Scent | Shampoo for Dogs with Sensitive Skin | Dog Birthday Present | Vegan | Gentle Formula for Puppies | 300ml,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,JA-LKQX-7YEN,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for JA-LKQX-7YEN: no usable list or purchase cost is available.,product_db_preview,"Westlab - Reviving Epsom Salt - 2kg Resealable Pouch - 100% Natural, Pure & Unscented Mineral Salts - Supports Sleep and Relieves Aching Muscles",,,missing_cost,none
2026-05-19T12:28:57Z,FY-HXC0-DSPO,,,Vital Pet,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for FY-HXC0-DSPO: no usable list or purchase cost is available.,product_db_preview,"Other KONG Handipod Mini Pick Up Bag Refills, clear, 8410",,,missing_cost,none
2026-05-19T12:28:57Z,96-FPCV-82R1,,,We Stock Lots,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 96-FPCV-82R1: no usable list or purchase cost is available.,product_db_preview,"Morphy Richards Turbosteam Steam Iron, Non stick Ceramic Soleplate, 170g Boost, 50g Output, 380ml Water Tank, Anti-Scale and Drip, Auto Shut-off, 3m Cord, 2800W, Purple and Black, 303140",,,missing_cost,none
2026-05-19T12:28:57Z,YB-QDA8-VS05,,,We Stock Lots,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for YB-QDA8-VS05: no usable list or purchase cost is available.,product_db_preview,"Morphy Richards Turbosteam Steam Iron, Non stick Ceramic Soleplate, 170g Boost, 50g Output, 380ml Water Tank, Anti-Scale and Drip, Auto Shut-off, 3m Cord, 2800W, Purple and Black, 303140",,,missing_cost,none
2026-05-19T12:28:57Z,YG-H850-FPEW,,3988458,TD Synnex,,,,,5.01,,,5.01,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for YG-H850-FPEW: no current collected price-list cost is available.,product_db_preview,SanDisk Ultra 32GB Dual USB Flash Drive USB M3.0 up to 130 MB/s,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,X4-FG91-H4MR,,,Shure Cosmetics,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for X4-FG91-H4MR: no usable list or purchase cost is available.,product_db_preview,"Rimmel London Moisture Renew Lip Liner, Transparent, 1.2 g",,,missing_cost,none
2026-05-19T12:28:57Z,YI-3CHP-LJOZ,,FIN159,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for YI-3CHP-LJOZ: no usable list or purchase cost is available.,product_db_preview,"Faith In Nature Natural Coconut & Shea Butter Conditioner Bar, Hydrating, Vegan & Cruelty Free, No SLS or Parabens, For Normal to Dry Hair, 85g",,,missing_cost,none
2026-05-19T12:28:57Z,YP-C2ZB-ES8H,,,DK Tools,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for YP-C2ZB-ES8H: no usable list or purchase cost is available.,product_db_preview,Amtech F5103 6mm x 100mm Masonry drill bit,,,missing_cost,none
2026-05-19T12:28:57Z,Z7-VYUL-255V,,5647144,TD Synnex,,,,,3.85,,,3.85,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for Z7-VYUL-255V: no current collected price-list cost is available.,product_db_preview,Crucial RAM CT4G4SFS824A 4GB DDR4 2400MHz CL17 Laptop Memory,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,ZA-4RO9-GD8M,,,Shure Cosmetics,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for ZA-4RO9-GD8M: no usable list or purchase cost is available.,product_db_preview,"Delia Cosmetics - DARK BROWN Eyebrow & Eyelashes Tint, Innovative Formula, Easy 15 Applications, Full Treatment Kit",,,missing_cost,none
2026-05-19T12:28:57Z,ZB-SIAQ-2V7L,,HIG029,Tropicana,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for ZB-SIAQ-2V7L: no usable list or purchase cost is available.,product_db_preview,"HIGH5 Energy Gel Aqua - Quick Release Sports Gels to Power Muscles for Peak Performance - Natural Fruit Juice & Caffeine-Free - Energy Boost for Running, Cycling and Endurance (Berry, 20 x 66g)",,,missing_cost,none
2026-05-19T12:28:57Z,1S-ZFUI-RE1A,,484651,Sika,484651,5029347900069,1.45,1.45,0.69,0.475862,52.4138,0.69,needs_user_price_check,discount_assumption_needs_confirmation,"Check supplier price for 1S-ZFUI-RE1A: latest list is 1.45, last paid was 0.69, assumed ratio is 0.475862, expected next cost is 0.69.",product_db_preview|f_price_list_batch:stax_source_20260430T174504Z_57033a49c502,Everbuild Stick2 General Purpose Superglue – Industrial Grade – High Strength – Rapid Setting – Clear – 20g,stax_source_20260430T174504Z_57033a49c502,2026-04-30T12:37:30Z,discount_assumption_from_actual_paid,discount_assumption_needs_confirmation
2026-05-19T12:28:57Z,0W-VJRK-9VCG,,674 05288,ABGee,,,,,6.2,,,6.2,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 0W-VJRK-9VCG: no current collected price-list cost is available.,product_db_preview,Character Options Ben And Holly's Little Kingdom 18cm Talking Holly Soft Plush Toy 05288,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,E8-MXNZ-4UKU,,EN025X,DHB,EN025X,5035559015620,1.25,1.25,1.26,1.008,,1.26,needs_user_price_check,actual_paid_above_list_needs_review,Check supplier price for E8-MXNZ-4UKU: last paid cost is above the reference list price.,product_db_preview|f_price_list_batch:dhb_source_20260430T121200Z_c4b2b32cee41,Ceplac Dental Disclosing Tablets 12,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,actual_paid_above_list_review,actual_paid_above_list_needs_review
2026-05-19T12:28:57Z,EL-1QQR-J77R,,OB279,DHB,,,,,6.59,,,6.59,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for EL-1QQR-J77R: no current collected price-list cost is available.,product_db_preview,"Oral-B Ortho Care Essentials Electric Toothbrush Head, 1 Interspace Brush and 2 Ortho Brush Heads for Teeth with Braces, Pack of 3, White",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,AQ-QMA9-SLHK,,PRO035,DHB,,,,,1.37,,,1.37,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for AQ-QMA9-SLHK: no current collected price-list cost is available.,product_db_preview,"Sure Maximum Protection Clean Scent 96h protection deodorant Anti-perspirant Cream Stick for Men, 3x stronger* sweat protection 45 ml (Pack of 3)",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,C5-V0VF-ZQAV,,TEP084,DHB,TEP084,7317400020594,1.09,1.09,1.17,1.073394,,1.17,needs_user_price_check,actual_paid_above_list_needs_review,Check supplier price for C5-V0VF-ZQAV: last paid cost is above the reference list price.,product_db_preview|f_price_list_batch:dhb_source_20260430T121200Z_c4b2b32cee41,"TePe GOOD Compact Toothbrush, Soft, Assorted Colours, 1pc, soft toothbrush for adults, sustainable toothbrush",dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,actual_paid_above_list_review,actual_paid_above_list_needs_review
2026-05-19T12:28:57Z,VZ-MTBC-3AJ6,,PRO048,DHB,PRO048,5010924986064,4.19,4.19,1.11,0.264916,73.5084,1.11,needs_user_price_check,discount_assumption_needs_confirmation,"Check supplier price for VZ-MTBC-3AJ6: latest list is 4.19, last paid was 1.11, assumed ratio is 0.264916, expected next cost is 1.11.",product_db_preview|f_price_list_batch:stax_source_20260430T174504Z_57033a49c502,"Vaseline Intensive Care Advanced Repair Hand Cream, fragrance free, 75ml",stax_source_20260430T174504Z_57033a49c502,2026-04-30T12:37:30Z,discount_assumption_from_actual_paid,discount_assumption_needs_confirmation
